date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:37	1580639/1580639	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:53:50%20GMT	https://lengaswear.com/relojes/imgs/cuadrante-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/cuadrante-cancharana.png	(from https://lengaswear.com/relojes/jauke)
18:17:37	21208/21208	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202019%2023:00:21%20GMT	https://lengaswear.com/relojes/css/pagina-relojes-desktop.css?refrescate2	E:/My%20website/Juanfer/lengaswear.com/relojes/css/pagina-relojes-desktop528b.css	(from https://lengaswear.com/relojes/mahai)
18:17:37	681/681	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Oct%202019%2000:02:44%20GMT	https://lengaswear.com/relojes/css/moradillo.css	E:/My%20website/Juanfer/lengaswear.com/relojes/css/moradillo.css	(from https://lengaswear.com/relojes/mahai)
18:17:37	19106/19106	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202019%2000:24:45%20GMT	https://lengaswear.com/relojes/css/pagina-relojes-mobile.css?refrescate2	E:/My%20website/Juanfer/lengaswear.com/relojes/css/pagina-relojes-mobile528b.css	(from https://lengaswear.com/relojes/mahai)
18:17:38	518/518	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2019:17:27%20GMT	https://lengaswear.com/relojes/css/moradilloMob.css	E:/My%20website/Juanfer/lengaswear.com/relojes/css/moradilloMob.css	(from https://lengaswear.com/relojes/mahai)
18:17:38	112977/112977	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:31%20GMT	https://lengaswear.com/relojes/imgs/reloj-moradillo-png.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/reloj-moradillo-png.png	(from https://lengaswear.com/relojes/mahai)
18:17:39	16521/16521	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:27%20GMT	https://lengaswear.com/relojes/imgs/mat-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/mat-moradillo.png	(from https://lengaswear.com/relojes/mahai)
18:17:41	144221/144221	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:24%20GMT	https://lengaswear.com/relojes/imgs/ligero-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/ligero-moradillo.png	(from https://lengaswear.com/relojes/mahai)
18:17:41	312344/312344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2020:08:09%20GMT	https://lengaswear.com/relojes/fotos/moradillo-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/relojes/fotos/moradillo-vetas.jpg	(from https://lengaswear.com/relojes/mahai)
18:17:41	636490/636490	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:07:27%20GMT	https://lengaswear.com/relojes/imgs/cuadrante-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/cuadrante-moradillo.png	(from https://lengaswear.com/relojes/mahai)
18:17:43	219053/219053	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Oct%202019%2002:34:35%20GMT	https://lengaswear.com/relojes/imgs/packa-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/packa-moradillo.png	(from https://lengaswear.com/relojes/mahai)
18:17:43	625946/625946	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:16%20GMT	https://lengaswear.com/relojes/imgs/correas-moradillo.png	E:/My%20website/Juanfer/lengaswear.com/relojes/imgs/correas-moradillo.png	(from https://lengaswear.com/relojes/mahai)
18:17:43	4322/4322	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202019%2013:24:52%20GMT	https://lengaswear.com/css/personalizado.css	E:/My%20website/Juanfer/lengaswear.com/css/personalizado.css	(from https://lengaswear.com/personalizado)
18:17:43	4401/4401	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202019%2013:24:52%20GMT	https://lengaswear.com/css/personalizadoMobile.css	E:/My%20website/Juanfer/lengaswear.com/css/personalizadoMobile.css	(from https://lengaswear.com/personalizado)
18:17:44	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202020%2023:17:42%20GMT	http://lengaswear.com/terminos	E:/My%20website/Juanfer/lengaswear.com/terminos.d8.delayed	(from https://lengaswear.com/modalCheckout.php)
18:17:44	64082/64082	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:17:42%20GMT	https://lengaswear.com/index.php	E:/My%20website/Juanfer/lengaswear.com/index-2.html	(from https://lengaswear.com/personalizado)
18:17:44	23092/23092	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:17:43%20GMT	https://lengaswear.com/terminos	E:/My%20website/Juanfer/lengaswear.com/terminos.html	(from https://lengaswear.com/modalCheckout.php)
18:17:45	328120/328120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:22%20GMT	https://lengaswear.com/en/imgs/lenga.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/lenga.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:46	403641/403641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:20%20GMT	https://lengaswear.com/en/imgs/guayubira.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/guayubira.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:46	404863/404863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:24%20GMT	https://lengaswear.com/en/imgs/moradillo.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/moradillo.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:47	86702/86702	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2013:26:30%20GMT	https://lengaswear.com/en/imgs/franjaNace.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/franjaNace.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:48	610400/610400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2021:39:42%20GMT	https://lengaswear.com/en/watches/imgs/fondo-shop.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/fondo-shop.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:48	413447/413447	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:26%20GMT	https://lengaswear.com/en/imgs/cancharana.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/cancharana.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:48	107810/107810	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2013:26:46%20GMT	https://lengaswear.com/en/imgs/personalizado.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/personalizado.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:48	90990/90990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2013:26:48%20GMT	https://lengaswear.com/en/imgs/reforestando-relojes-lengas-gal1.1.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/reforestando-relojes-lengas-gal1.1.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:48	75156/75156	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Jan%202020%2020:42:19%20GMT	https://lengaswear.com/en/imgs/lengas-home-gallery-4.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/lengas-home-gallery-4.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:49	17103/17103	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2013:26:30%20GMT	https://lengaswear.com/en/imgs/franja4Tips.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/franja4Tips.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:49	157121/157121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2013:25:56%20GMT	https://lengaswear.com/en/imgs/corporativo.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/corporativo.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:50	141014/141014	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:22%20GMT	https://lengaswear.com/en/imgs/lenga-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/lenga-mob.jpg	(from https://lengaswear.com/en/css/homeMobile.css?refrescate=1)
18:17:50	2804742/2804742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2021:19:34%20GMT	https://lengaswear.com/en/watches/imgs/portada-mate.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/portada-mate.jpg	(from https://lengaswear.com/en/css/home.css)
18:17:50	166307/166307	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Jan%202020%2000:48:54%20GMT	https://lengaswear.com/en/imgs/portada-mate-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/portada-mate-mob.jpg	(from https://lengaswear.com/en/css/homeMobile.css?refrescate=1)
18:17:50	158866/158866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:20%20GMT	https://lengaswear.com/en/imgs/guayubira-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/guayubira-mob.jpg	(from https://lengaswear.com/en/css/homeMobile.css?refrescate=1)
18:17:50	155823/155823	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:24%20GMT	https://lengaswear.com/en/imgs/moradillo-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/moradillo-mob.jpg	(from https://lengaswear.com/en/css/homeMobile.css?refrescate=1)
18:17:51	152355/152355	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2021:42:18%20GMT	https://lengaswear.com/en/imgs/cancharana-mob.jpg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/cancharana-mob.jpg	(from https://lengaswear.com/en/css/homeMobile.css?refrescate=1)
18:17:51	7760/7760	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Jan%202020%2017:47:44%20GMT	https://lengaswear.com/en/css/carrito.css	E:/My%20website/Juanfer/lengaswear.com/en/css/carrito.css	(from https://lengaswear.com/en/cart)
18:17:51	7445/7445	---M--	200	added ('OK')	text/css	date:Fri,%2022%20Nov%202019%2014:32:42%20GMT	https://lengaswear.com/en/css/carritoMob.css?refresheando	E:/My%20website/Juanfer/lengaswear.com/en/css/carritoMobaf24.css	(from https://lengaswear.com/en/cart)
18:17:52	1772/1772	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2000:22:34%20GMT	https://lengaswear.com/en/carrito.js	E:/My%20website/Juanfer/lengaswear.com/en/carrito.js	(from https://lengaswear.com/en/cart)
18:17:52	8199/8199	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202019%2013:26:40%20GMT	https://lengaswear.com/en/imgs/logoNegro.png	E:/My%20website/Juanfer/lengaswear.com/en/imgs/logoNegro.png	(from https://lengaswear.com/en/cart)
18:17:53	1088/1088	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:17:51%20GMT	https://lengaswear.com/en/menu.php	E:/My%20website/Juanfer/lengaswear.com/en/menu.html	(from https://lengaswear.com/en/cart)
18:17:53	3087/3087	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Nov%202019%2018:45:06%20GMT	https://lengaswear.com/en/imgs/coupon3.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/coupon3.svg	(from https://lengaswear.com/en/cart)
18:17:54	4470/4470	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2026%20Jan%202020%2022:18:51%20GMT	https://lengaswear.com/en/imgs/paypal.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/paypal.svg	(from https://lengaswear.com/en/cart)
18:17:54	2792/2792	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jan%202020%2018:12:49%20GMT	https://lengaswear.com/en/imgs/visa.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/visa.svg	(from https://lengaswear.com/en/cart)
18:17:54	2078/2078	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jan%202020%2018:12:50%20GMT	https://lengaswear.com/en/imgs/mastercard.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/mastercard.svg	(from https://lengaswear.com/en/cart)
18:17:55	7525/7525	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jan%202020%2018:12:51%20GMT	https://lengaswear.com/en/imgs/american-express.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/american-express.svg	(from https://lengaswear.com/en/cart)
18:17:55	1924/1924	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jun%202019%2013:25:56%20GMT	https://lengaswear.com/en/imgs/delete.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/delete.svg	(from https://lengaswear.com/en/cart)
18:17:55	8578/8578	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Aug%202020%2023:17:54%20GMT	https://lengaswear.com/en/el%20cupon%20es%20invalido%20:/	E:/My%20website/Juanfer/lengaswear.com/en/el%20cupon%20es%20invalido%20_/index.html	(from https://lengaswear.com/en/cart)
18:17:56	471/471	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jun%202019%2013:26:46%20GMT	https://lengaswear.com/en/imgs/minus.svg	E:/My%20website/Juanfer/lengaswear.com/en/imgs/minus.svg	(from https://lengaswear.com/en/cart)
18:17:56	6728/6728	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202019%2013:25:50%20GMT	https://lengaswear.com/en/imgs/camp.png	E:/My%20website/Juanfer/lengaswear.com/en/imgs/camp.png	(from https://lengaswear.com/en/cart)
18:17:57	35883/35883	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Aug%202020%2023:17:55%20GMT	https://lengaswear.com/en/modalCheckout.php	E:/My%20website/Juanfer/lengaswear.com/en/modalCheckout.html	(from https://lengaswear.com/en/cart)
18:17:57	21453/21453	---M--	200	added ('OK')	text/css	date:Wed,%2015%20Jan%202020%2000:24:24%20GMT	https://lengaswear.com/en/watches/css/pagina-relojes-desktop.css?refrescate	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/pagina-relojes-desktop81ca.css	(from https://lengaswear.com/en/watches/quemanta)
18:17:57	747/747	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2020:28:46%20GMT	https://lengaswear.com/en/watches/css/lenga.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/lenga.css	(from https://lengaswear.com/en/watches/quemanta)
18:17:58	19352/19352	---M--	200	added ('OK')	text/css	date:Wed,%2015%20Jan%202020%2000:28:03%20GMT	https://lengaswear.com/en/watches/css/pagina-relojes-mobile.css?refrescate	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/pagina-relojes-mobile81ca.css	(from https://lengaswear.com/en/watches/quemanta)
18:17:58	569/569	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2020:30:30%20GMT	https://lengaswear.com/en/watches/css/lengaMob.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/lengaMob.css	(from https://lengaswear.com/en/watches/quemanta)
18:17:59	115061/115061	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:34%20GMT	https://lengaswear.com/en/watches/imgs/tapa-png.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/tapa-png.png	(from https://lengaswear.com/en/watches/quemanta)
18:17:59	244423/244423	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:30%20GMT	https://lengaswear.com/en/watches/imgs/reloj-lenga-png.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/reloj-lenga-png.png	(from https://lengaswear.com/en/watches/quemanta)
18:17:59	56740/56740	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:12%20GMT	https://lengaswear.com/en/watches/imgs/cristal-png.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/cristal-png.png	(from https://lengaswear.com/en/watches/quemanta)
18:17:59	10953/10953	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:08%20GMT	https://lengaswear.com/en/watches/imgs/textura-vidrio.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/textura-vidrio.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:00	43791/43791	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202019%2022:30:58%20GMT	https://lengaswear.com/en/watches/imgs/mat-lenga.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/mat-lenga.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:00	10281/10281	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:36%20GMT	https://lengaswear.com/en/watches/imgs/textura-aluminio.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/textura-aluminio.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:01	128682/128682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2020:08:08%20GMT	https://lengaswear.com/en/watches/fotos/lenga-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/fotos/lenga-vetas.jpg	(from https://lengaswear.com/en/watches/quemanta)
18:18:02	174612/174612	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:24%20GMT	https://lengaswear.com/en/watches/imgs/ligero-lenga.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/ligero-lenga.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:02	485/485	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Oct%202019%2012:57:14%20GMT	https://lengaswear.com/en/watches/imgs/plus.svg	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/plus.svg	(from https://lengaswear.com/en/watches/quemanta)
18:18:02	969483/969483	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:35:08%20GMT	https://lengaswear.com/en/watches/imgs/cuadrante-lenga.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/cuadrante-lenga.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:03	44134/44134	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2019:59:32%20GMT	https://lengaswear.com/en/watches/imgs/remache.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/remache.jpg	(from https://lengaswear.com/en/watches/quemanta)
18:18:03	658028/658028	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:34%20GMT	https://lengaswear.com/en/watches/imgs/tapa-aluminio.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/tapa-aluminio.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:04	605662/605662	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:12%20GMT	https://lengaswear.com/en/watches/imgs/correas-lenga.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/correas-lenga.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:04	87784/87784	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jan%202020%2000:31:09%20GMT	https://lengaswear.com/en/watches/imgs/sketch-reloj-en.svg	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/sketch-reloj-en.svg	(from https://lengaswear.com/en/watches/quemanta)
18:18:04	555/555	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Oct%202019%2013:01:28%20GMT	https://lengaswear.com/en/watches/imgs/star.svg	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/star.svg	(from https://lengaswear.com/en/watches/quemanta)
18:18:05	99749/99749	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2022:39:10%20GMT	https://lengaswear.com/en/watches/imgs/packa-lenga.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/packa-lenga.png	(from https://lengaswear.com/en/watches/quemanta)
18:18:05	256/256	---M--	200	added ('OK')	text/css	date:Fri,%2001%20Nov%202019%2023:15:04%20GMT	https://lengaswear.com/en/watches/css/insta-style.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/insta-style.css	(from https://lengaswear.com/en/watches/quemanta)
18:18:06	782/782	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2016:49:06%20GMT	https://lengaswear.com/en/watches/css/guayubira.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/guayubira.css	(from https://lengaswear.com/en/watches/tesh)
18:18:06	441/441	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2016:51:28%20GMT	https://lengaswear.com/en/watches/css/guayubiraMob.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/guayubiraMob.css	(from https://lengaswear.com/en/watches/tesh)
18:18:07	173076/173076	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:30%20GMT	https://lengaswear.com/en/watches/imgs/reloj-guayubira-png.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/reloj-guayubira-png.png	(from https://lengaswear.com/en/watches/tesh)
18:18:07	14842/14842	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:26%20GMT	https://lengaswear.com/en/watches/imgs/mat-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/mat-guayubira.png	(from https://lengaswear.com/en/watches/tesh)
18:18:08	336110/336110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2020:08:06%20GMT	https://lengaswear.com/en/watches/fotos/guayubira-vetas.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/fotos/guayubira-vetas.jpg	(from https://lengaswear.com/en/watches/tesh)
18:18:09	162643/162643	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:24%20GMT	https://lengaswear.com/en/watches/imgs/ligero-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/ligero-guayubira.png	(from https://lengaswear.com/en/watches/tesh)
18:18:10	218962/218962	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202019%2022:37:12%20GMT	https://lengaswear.com/en/watches/imgs/packa-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/packa-guayubira.png	(from https://lengaswear.com/en/watches/tesh)
18:18:10	588705/588705	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:10%20GMT	https://lengaswear.com/en/watches/imgs/correas-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/correas-guayubira.png	(from https://lengaswear.com/en/watches/tesh)
18:18:10	785/785	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2016:48:00%20GMT	https://lengaswear.com/en/watches/css/cancharana.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/cancharana.css	(from https://lengaswear.com/en/watches/jauke)
18:18:11	529/529	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Oct%202019%2001:37:40%20GMT	https://lengaswear.com/en/watches/css/cancharanaMob.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/cancharanaMob.css	(from https://lengaswear.com/en/watches/jauke)
18:18:11	129094/129094	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:28%20GMT	https://lengaswear.com/en/watches/imgs/reloj-cancharana-png.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/reloj-cancharana-png.png	(from https://lengaswear.com/en/watches/jauke)
18:18:11	36256/36256	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202019%2022:41:20%20GMT	https://lengaswear.com/en/watches/imgs/mat-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/mat-cancharana.png	(from https://lengaswear.com/en/watches/jauke)
18:18:12	4741916/4741916	---M--	200	added ('OK')	video/mp4	date:Wed,%2030%20Oct%202019%2023:14:36%20GMT	https://lengaswear.com/en/watches/imgs/13seg.mp4	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/13seg.mp4	(from https://lengaswear.com/en/watches/quemanta)
18:18:12	569930/569930	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202019%2013:30:44%20GMT	https://lengaswear.com/en/watches/fotos/reloj-lengas-jauke.jpg	E:/My%20website/Juanfer/lengaswear.com/en/watches/fotos/reloj-lengas-jauke.jpg	(from https://lengaswear.com/en/watches/jauke)
18:18:13	888787/888787	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:07:32%20GMT	https://lengaswear.com/en/watches/imgs/cuadrante-guayubira.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/cuadrante-guayubira.png	(from https://lengaswear.com/en/watches/tesh)
18:18:13	414301/414301	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:44:26%20GMT	https://lengaswear.com/en/watches/imgs/ligero-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/ligero-cancharana.png	(from https://lengaswear.com/en/watches/jauke)
18:18:13	21453/21453	---M--	200	added ('OK')	text/css	date:Wed,%2015%20Jan%202020%2000:24:24%20GMT	https://lengaswear.com/en/watches/css/pagina-relojes-desktop.css?refrescate2	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/pagina-relojes-desktop528b.css	(from https://lengaswear.com/en/watches/mahai)
18:18:13	424285/424285	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Oct%202019%2000:14:36%20GMT	https://lengaswear.com/en/watches/imgs/packa-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/packa-cancharana.png	(from https://lengaswear.com/en/watches/jauke)
18:18:14	1580639/1580639	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2021:53:50%20GMT	https://lengaswear.com/en/watches/imgs/cuadrante-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/cuadrante-cancharana.png	(from https://lengaswear.com/en/watches/jauke)
18:18:14	558360/558360	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2019:59:08%20GMT	https://lengaswear.com/en/watches/imgs/correas-cancharana.png	E:/My%20website/Juanfer/lengaswear.com/en/watches/imgs/correas-cancharana.png	(from https://lengaswear.com/en/watches/jauke)
18:18:14	681/681	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Oct%202019%2000:02:44%20GMT	https://lengaswear.com/en/watches/css/moradillo.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/moradillo.css	(from https://lengaswear.com/en/watches/mahai)
18:18:14	19352/19352	---M--	200	added ('OK')	text/css	date:Wed,%2015%20Jan%202020%2000:28:03%20GMT	https://lengaswear.com/en/watches/css/pagina-relojes-mobile.css?refrescate2	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/pagina-relojes-mobile528b.css	(from https://lengaswear.com/en/watches/mahai)
18:18:14	518/518	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202019%2019:17:28%20GMT	https://lengaswear.com/en/watches/css/moradilloMob.css	E:/My%20website/Juanfer/lengaswear.com/en/watches/css/moradilloMob.css	(from https://lengaswear.com/en/watches/mahai)
